id	sentiment
42705	negative
68169	negative
64201	negative
25377	negative
74927	negative
71268	negative
62686	neutral
22401	positive
78618	negative
18186	negative
41948	negative
80715	neutral
77630	negative
17324	neutral
79058	negative
27650	negative
37815	negative
20778	neutral
14074	positive
80706	negative
33037	positive
67662	negative
29754	negative
87249	negative
13127	negative
90113	negative
34126	negative
11936	negative
89569	neutral
65182	negative
38111	neutral
27110	negative
91002	negative
47078	negative
30132	negative
58215	negative
85172	neutral
89548	negative
48808	negative
93405	positive
95982	negative
50540	negative
67891	negative
82672	negative
97856	neutral
47975	negative
66279	positive
76729	neutral
23242	neutral
73927	negative
60420	negative
35083	negative
84953	neutral
73376	positive
47309	neutral
23940	negative
69596	negative
47815	negative
33279	negative
85553	negative
13537	negative
82023	negative
58976	negative
43619	negative
78426	positive
33657	negative
46865	negative
21473	positive
93574	positive
25175	positive
98757	negative
30943	negative
93313	negative
58934	neutral
92663	positive
57756	negative
64441	negative
60685	neutral
92198	negative
80736	positive
20702	negative
32200	negative
60939	negative
26970	positive
30803	negative
87692	negative
63840	negative
60522	neutral
11865	negative
97312	negative
80467	negative
74555	negative
51950	negative
52632	negative
65081	negative
11494	negative
22500	neutral
11616	negative
53803	negative
69898	neutral
11697	neutral
24415	negative
35474	positive
31242	negative
44940	negative
97891	negative
83394	neutral
72850	neutral
20384	negative
24493	negative
40619	negative
40899	positive
85432	neutral
99289	negative
70375	negative
45592	negative
93627	negative
24644	negative
99306	positive
80691	negative
38963	positive
29627	neutral
21336	negative
43919	negative
71493	negative
62612	negative
91561	neutral
35651	negative
90150	negative
62393	negative
70288	negative
63341	neutral
13108	positive
51454	negative
71122	negative
40131	negative
43345	positive
93541	negative
36339	negative
24151	negative
76414	negative
70862	negative
51246	negative
27251	negative
52388	negative
38775	neutral
61513	neutral
92373	neutral
94685	negative
84702	negative
57402	neutral
19954	negative
79755	negative
33965	negative
89316	neutral
57449	negative
49289	negative
81420	negative
79215	negative
15188	neutral
27537	negative
99161	negative
67170	negative
69516	positive
70987	negative
61904	negative
26138	neutral
25091	neutral
76362	negative
58171	negative
18314	negative
90363	negative
70334	neutral
17281	neutral
39929	negative
86366	negative
61944	negative
23193	negative
62590	negative
10668	negative
18622	neutral
49371	negative
46354	negative
82730	negative
22955	negative
10054	negative
38508	neutral
69633	negative
92277	negative
29928	negative
89144	negative
46365	negative
31306	neutral
75928	negative
88002	neutral
92561	positive
48384	negative
69418	negative
67765	neutral
17631	neutral
81439	neutral
41543	negative
65556	neutral
40597	negative
11050	negative
31005	positive
20618	negative
54059	negative
65122	negative
51765	negative
76187	negative
34900	negative
86963	negative
25139	negative
81008	positive
61760	negative
65353	neutral
51828	negative
71735	neutral
38799	positive
80722	neutral
60399	neutral
56563	negative
24398	negative
40868	negative
55574	neutral
79621	neutral
42061	negative
65842	negative
15570	negative
45129	negative
31654	neutral
80375	negative
32629	negative
25521	negative
74840	negative
21909	neutral
75745	negative
61781	negative
95161	negative
40502	negative
83208	negative
14571	neutral
19557	neutral
27023	negative
45143	positive
97389	negative
10659	neutral
84680	neutral
24344	positive
45033	negative
41994	neutral
45134	negative
16036	negative
80628	positive
95640	negative
50180	negative
36817	negative
55923	positive
36981	neutral
49122	neutral
86742	negative
79224	negative
21220	neutral
99051	neutral
67324	negative
15731	negative
56057	neutral
84548	negative
27235	neutral
23029	negative
36578	negative
49549	negative
16410	negative
54014	negative
91171	negative
24222	neutral
21490	negative
11848	neutral
22091	neutral
80114	neutral
31207	neutral
48870	negative
12604	neutral
28760	neutral
55558	neutral
41825	negative
79518	negative
89064	neutral
11305	negative
54676	neutral
12780	positive
34214	negative
67813	negative
39651	positive
88705	neutral
48800	negative
45985	neutral
26147	positive
31786	neutral
88866	negative
76963	negative
34534	neutral
65327	negative
67709	negative
68714	neutral
59929	negative
61109	negative
80372	negative
24515	neutral
41060	positive
32697	negative
21191	neutral
12136	negative
53524	positive
43242	negative
14386	negative
94526	positive
65267	negative
61457	negative
27901	negative
27837	positive
68412	neutral
71740	negative
82837	negative
78986	neutral
83343	positive
37636	negative
99854	neutral
86308	neutral
92499	neutral
21177	negative
26240	positive
73896	negative
73648	negative
68791	negative
22252	neutral
91187	negative
82053	negative
26745	negative
53036	negative
83283	negative
80398	negative
36736	neutral
95345	negative
75870	negative
36836	negative
73992	positive
90412	negative
24188	negative
60857	neutral
20592	negative
46796	neutral
22949	neutral
16776	negative
19266	neutral
41925	positive
19190	negative
17168	positive
24163	negative
26704	neutral
16452	positive
68655	negative
67502	negative
47662	negative
78604	negative
44327	negative
49252	neutral
55371	negative
20456	negative
89821	negative
78758	negative
74822	negative
85112	neutral
61580	negative
95589	neutral
65370	negative
22109	neutral
86776	negative
46437	negative
87955	negative
72873	negative
75036	negative
39999	neutral
17004	negative
72323	negative
19873	neutral
78359	neutral
98957	neutral
38008	negative
89639	positive
39139	negative
64838	negative
37089	positive
67367	negative
80158	neutral
74999	neutral
86171	negative
85801	negative
69197	negative
41832	neutral
99894	neutral
20776	negative
46756	neutral
48049	positive
53020	negative
11104	negative
51041	negative
80671	negative
61288	neutral
14420	negative
60350	negative
39393	negative
78456	negative
63717	negative
35867	neutral
25753	negative
95592	positive
22837	negative
44986	positive
59567	neutral
44879	negative
69217	negative
37058	negative
57819	negative
92648	negative
42300	negative
48344	positive
70946	neutral
58224	negative
18574	negative
10980	negative
21353	positive
91935	negative
49907	neutral
70171	negative
33734	negative
78573	negative
22285	negative
55009	negative
74373	positive
99396	negative
54948	positive
40533	positive
33003	negative
58387	neutral
30020	negative
45686	negative
99667	negative
45036	positive
31264	negative
16623	negative
33918	negative
34147	neutral
44698	negative
61507	negative
46563	negative
24462	negative
19830	neutral
61901	negative
84330	neutral
41145	neutral
97783	neutral
41241	negative
75579	positive
31947	negative
68548	negative
25455	negative
38532	neutral
59861	negative
95874	negative
76732	neutral
14657	positive
17339	neutral
84144	neutral
98423	neutral
70891	negative
29787	positive
25926	negative
96366	negative
64863	negative
28411	positive
14391	neutral
67511	negative
65402	neutral
12459	neutral
49433	negative
12840	negative
92674	negative
94489	neutral
56430	neutral
12558	negative
82767	negative
13316	negative
33397	positive
38843	negative
44573	negative
61896	negative
26357	negative
25369	neutral
85713	neutral
33663	negative
97258	neutral
28887	negative
32754	negative
66452	negative
31136	neutral
21892	positive
84285	neutral
86594	negative
44243	neutral
19420	positive
25385	negative
82616	negative
39893	negative
53261	negative
73270	neutral
25562	negative
62372	neutral
74541	positive
49468	negative
17773	negative
37458	positive
53980	negative
87193	negative
70908	negative
98321	negative
19432	negative
11562	positive
49001	negative
11805	negative
37123	negative
73913	neutral
12337	negative
26789	positive
30177	negative
55254	negative
46785	positive
52085	neutral
85351	neutral
37632	negative
90080	negative
86813	negative
24268	neutral
68382	neutral
41812	negative
97218	negative
70993	negative
26951	positive
73227	positive
92682	neutral
11515	negative
61705	negative
64574	negative
64137	positive
88778	neutral
99587	negative
85714	negative
92997	negative
53393	negative
83251	negative
28973	positive
88008	positive
22388	negative
10144	neutral
77680	negative
11342	negative
47669	neutral
64750	neutral
76380	positive
51664	negative
74550	positive
56573	neutral
13602	neutral
68693	negative
98510	neutral
21497	positive
78188	positive
28385	neutral
11729	negative
56764	negative
84118	negative
24125	positive
86053	neutral
87717	neutral
29798	negative
76511	negative
51362	neutral
12441	positive
77690	positive
40206	positive
72117	neutral
86480	positive
30643	negative
82552	negative
48090	negative
20131	negative
12327	negative
89687	neutral
28080	neutral
39013	neutral
71022	negative
66334	negative
34967	positive
51312	negative
79802	negative
75064	neutral
31995	negative
42940	neutral
16140	neutral
63839	negative
98684	negative
86737	negative
74998	negative
80097	positive
62213	negative
85132	negative
74152	negative
14317	negative
91045	negative
25978	positive
28835	positive
77255	negative
44031	negative
32874	negative
94418	negative
91613	positive
10742	negative
44195	neutral
97132	neutral
89602	negative
21450	neutral
55456	neutral
89914	neutral
21918	neutral
26495	negative
40193	negative
15840	negative
54158	positive
54316	negative
96815	negative
40539	neutral
31547	negative
26366	negative
89659	negative
68893	neutral
63003	negative
86698	negative
21634	neutral
17153	negative
56481	negative
39156	negative
71861	negative
47224	negative
28563	neutral
10810	negative
62891	neutral
86757	negative
67026	negative
32560	negative
48387	positive
99208	negative
76859	neutral
10964	positive
48083	negative
15589	positive
69999	negative
46519	positive
51555	negative
10813	negative
25223	negative
65835	negative
22428	negative
19089	positive
53603	negative
71799	negative
88584	negative
67311	positive
75610	negative
12523	negative
82716	negative
24235	negative
77153	neutral
85495	positive
92478	negative
76206	negative
20877	negative
47848	neutral
93354	neutral
20257	negative
19694	neutral
63232	negative
73267	negative
10686	neutral
68556	negative
89527	positive
53827	negative
97943	negative
94216	negative
42732	negative
99325	neutral
90601	negative
13388	neutral
11975	positive
54258	positive
61148	positive
37619	neutral
12747	negative
29852	negative
68829	neutral
88714	neutral
94181	negative
55366	negative
72884	negative
92366	negative
72473	positive
39039	negative
42224	negative
83770	negative
74788	positive
75971	positive
36473	positive
73659	negative
85173	negative
96805	negative
69708	positive
72561	negative
64193	negative
63385	negative
73857	neutral
96237	negative
76828	negative
99067	neutral
34498	negative
43884	negative
76020	negative
57722	negative
58415	negative
23195	negative
92519	neutral
11924	negative
69260	neutral
30186	negative
48232	positive
95836	negative
43466	negative
63057	positive
72328	neutral
13789	positive
86956	negative
18082	negative
94883	negative
16290	negative
17746	positive
32824	negative
11628	negative
43235	neutral
63916	neutral
35594	neutral
83202	negative
93039	neutral
42742	positive
97692	negative
19481	positive
14655	negative
90880	neutral
72860	negative
70149	neutral
59737	neutral
11662	positive
66726	negative
76857	neutral
66102	neutral
66542	negative
69006	negative
92199	negative
12564	neutral
44661	negative
18931	negative
77459	negative
77404	neutral
88200	negative
33624	negative
73197	negative
61163	positive
54190	neutral
36515	positive
28037	neutral
77430	neutral
75815	positive
79156	negative
84367	negative
61634	negative
77016	positive
84499	negative
17205	neutral
45789	negative
50151	negative
87290	negative
19742	negative
86332	negative
36225	negative
99475	negative
61922	positive
37301	negative
43323	negative
59918	negative
37666	negative
16225	negative
77905	negative
50445	negative
16705	negative
83365	negative
